Initializing Cache...LruTailAge Rebalancing init. LTAS.h-default config
LTAS::LTAS(Config config)
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762009,time:1165116
hit ratio:0.762043,time:1165829
hit ratio:0.762077,time:1166557
hit ratio:0.762108,time:1167315
hit ratio:0.762138,time:1168101
hit ratio:0.762165,time:1168908
hit ratio:0.76219,time:1169764
hit ratio:0.76221,time:1170681
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762231,time:1171632
hit ratio:0.762236,time:1172627
hit ratio:0.762246,time:1173720
hit ratio:0.762252,time:1174941
hit ratio:0.762254,time:1176311
hit ratio:0.762248,time:1177875
hit ratio:0.762228,time:1179710
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762212,time:1181978
hit ratio:0.762186,time:1184697
hit ratio:0.762153,time:1187854
hit ratio:0.762117,time:1190897
hit ratio:0.762103,time:1193588
hit ratio:0.762094,time:1195802
hit ratio:0.76207,time:1197600
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76206,time:1199194
hit ratio:0.762053,time:1200598
hit ratio:0.76205,time:1201874
hit ratio:0.762049,time:1203077
hit ratio:0.76205,time:1204181
hit ratio:0.762052,time:1205210
hit ratio:0.76206,time:1206178
hit ratio:0.762063,time:1207100
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762062,time:1207990
hit ratio:0.762067,time:1208882
hit ratio:0.762076,time:1209795
hit ratio:0.762086,time:1210657
hit ratio:0.762091,time:1211492
hit ratio:0.762098,time:1212338
hit ratio:0.762106,time:1213186
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762116,time:1214007
hit ratio:0.76212,time:1214826
hit ratio:0.762124,time:1215661
hit ratio:0.762121,time:1216477
hit ratio:0.762102,time:1217257
hit ratio:0.762078,time:1218055
hit ratio:0.762046,time:1218806
hit ratio:0.762021,time:1219567
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762015,time:1220377
hit ratio:0.762014,time:1221185
hit ratio:0.761993,time:1221942
hit ratio:0.76197,time:1222700
hit ratio:0.761941,time:1223434
hit ratio:0.761916,time:1224186
hit ratio:0.761887,time:1224932
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761859,time:1225706
hit ratio:0.761838,time:1226486
hit ratio:0.761813,time:1227250
hit ratio:0.761783,time:1228045
hit ratio:0.761753,time:1228823
hit ratio:0.761719,time:1229599
hit ratio:0.761689,time:1230366
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761654,time:1231134
hit ratio:0.76162,time:1231888
hit ratio:0.761592,time:1232655
hit ratio:0.761586,time:1233486
hit ratio:0.761592,time:1234336
hit ratio:0.761599,time:1235190
hit ratio:0.76161,time:1236028
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761622,time:1236836
hit ratio:0.761636,time:1237637
hit ratio:0.761648,time:1238436
hit ratio:0.761663,time:1239230
hit ratio:0.761681,time:1240013
hit ratio:0.761701,time:1240788
hit ratio:0.761718,time:1241543
hit ratio:0.761739,time:1242298
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761765,time:1243020
hit ratio:0.761792,time:1243745
hit ratio:0.761817,time:1244463
hit ratio:0.761843,time:1245170
hit ratio:0.761869,time:1245876
hit ratio:0.761895,time:1246571
hit ratio:0.761917,time:1247263
hit ratio:0.761939,time:1247946
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761961,time:1248626
hit ratio:0.761991,time:1249322
hit ratio:0.76202,time:1250031
hit ratio:0.762043,time:1250726
hit ratio:0.762064,time:1251423
hit ratio:0.762081,time:1252129
hit ratio:0.762097,time:1252850
hit ratio:0.762116,time:1253590
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762131,time:1254350
hit ratio:0.762143,time:1255130
hit ratio:0.762151,time:1255941
hit ratio:0.762158,time:1256790
hit ratio:0.762166,time:1257583
hit ratio:0.762178,time:1258441
hit ratio:0.762183,time:1259434
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762187,time:1260503
hit ratio:0.762185,time:1261641
hit ratio:0.762185,time:1262893
hit ratio:0.762176,time:1264234
hit ratio:0.762161,time:1265724
hit ratio:0.762141,time:1267520
hit ratio:0.762102,time:1269522
hit ratio:0.762036,time:1271680
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761997,time:1274516
hit ratio:0.761957,time:1277416
hit ratio:0.761933,time:1280138
hit ratio:0.761913,time:1282473
hit ratio:0.761896,time:1284407
hit ratio:0.761887,time:1286008
hit ratio:0.761888,time:1287470
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.761892,time:1288795
hit ratio:0.76191,time:1290065
hit ratio:0.761921,time:1291290
hit ratio:0.761934,time:1292443
hit ratio:0.761952,time:1293561
hit ratio:0.761972,time:1294634
hit ratio:0.761991,time:1295681
hit ratio:0.762007,time:1296746
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762017,time:1297762
hit ratio:0.762044,time:1298791
hit ratio:0.762066,time:1299802
hit ratio:0.762096,time:1300814
hit ratio:0.762115,time:1301792
hit ratio:0.762134,time:1302745
hit ratio:0.76215,time:1303694
hit ratio:0.762164,time:1304556
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762185,time:1305492
hit ratio:0.762204,time:1306424
hit ratio:0.762218,time:1307341
hit ratio:0.762237,time:1308246
hit ratio:0.76226,time:1309136
hit ratio:0.762283,time:1310021
hit ratio:0.762309,time:1310909
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762334,time:1311788
hit ratio:0.762356,time:1312671
hit ratio:0.762381,time:1313547
hit ratio:0.762406,time:1314423
hit ratio:0.762433,time:1315296
hit ratio:0.762462,time:1316163
hit ratio:0.762489,time:1317022
hit ratio:0.762519,time:1317863
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762551,time:1318712
hit ratio:0.762583,time:1319544
hit ratio:0.762614,time:1320359
hit ratio:0.762649,time:1321162
hit ratio:0.762684,time:1321952
hit ratio:0.762718,time:1322733
hit ratio:0.762755,time:1323515
hit ratio:0.762796,time:1324286
hit ratio:0.762839,time:1325050
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.762881,time:1325785
hit ratio:0.762921,time:1326502
hit ratio:0.762964,time:1327210
hit ratio:0.763006,time:1327926
hit ratio:0.763048,time:1328635
hit ratio:0.76309,time:1329319
hit ratio:0.763133,time:1329996
hit ratio:0.763174,time:1330667
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76322,time:1331336
hit ratio:0.763266,time:1332002
hit ratio:0.763309,time:1332653
hit ratio:0.763348,time:1333288
hit ratio:0.76339,time:1333936
hit ratio:0.763436,time:1334580
hit ratio:0.763479,time:1335236
hit ratio:0.763524,time:1335896
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.763566,time:1336550
hit ratio:0.763607,time:1337216
hit ratio:0.76365,time:1337877
hit ratio:0.763693,time:1338552
hit ratio:0.763735,time:1339230
hit ratio:0.763776,time:1339927
hit ratio:0.763817,time:1340655
hit ratio:0.763853,time:1341402
hit ratio:0.76389,time:1342146
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.763923,time:1342931
hit ratio:0.763954,time:1343747
hit ratio:0.763986,time:1344618
hit ratio:0.764016,time:1345539
hit ratio:0.764044,time:1346517
hit ratio:0.764064,time:1347557
hit ratio:0.764086,time:1348707
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764108,time:1349984
hit ratio:0.764125,time:1351401
hit ratio:0.764134,time:1353014
hit ratio:0.76414,time:1354899
hit ratio:0.764134,time:1357134
hit ratio:0.764122,time:1359857
hit ratio:0.764096,time:1362903
hit ratio:0.764075,time:1365806
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764063,time:1368321
hit ratio:0.764059,time:1370454
hit ratio:0.764061,time:1372229
hit ratio:0.764072,time:1373736
hit ratio:0.764091,time:1375127
hit ratio:0.764114,time:1376394
hit ratio:0.764138,time:1377577
hit ratio:0.764164,time:1378701
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764189,time:1379790
hit ratio:0.764217,time:1380832
hit ratio:0.764247,time:1381850
hit ratio:0.764278,time:1382869
hit ratio:0.764305,time:1383851
hit ratio:0.764335,time:1384825
hit ratio:0.764361,time:1385765
hit ratio:0.764388,time:1386658
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764409,time:1387545
hit ratio:0.764428,time:1388423
hit ratio:0.764444,time:1389280
hit ratio:0.764463,time:1390145
hit ratio:0.76448,time:1390984
hit ratio:0.764495,time:1391824
hit ratio:0.764512,time:1392656
hit ratio:0.764531,time:1393487
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764551,time:1394318
hit ratio:0.764575,time:1395141
hit ratio:0.764597,time:1395945
hit ratio:0.764617,time:1396732
hit ratio:0.764638,time:1397528
hit ratio:0.764661,time:1398314
hit ratio:0.764684,time:1399083
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764712,time:1399816
hit ratio:0.764739,time:1400577
hit ratio:0.764765,time:1401331
hit ratio:0.76479,time:1402076
hit ratio:0.764814,time:1402822
hit ratio:0.76484,time:1403558
hit ratio:0.764865,time:1404282
hit ratio:0.764887,time:1405014
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.764912,time:1405739
hit ratio:0.764934,time:1406466
hit ratio:0.764958,time:1407173
hit ratio:0.764984,time:1407883
hit ratio:0.765009,time:1408570
hit ratio:0.765033,time:1409247
hit ratio:0.765059,time:1409895
hit ratio:0.765083,time:1410536
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765111,time:1411165
hit ratio:0.765138,time:1411788
hit ratio:0.765164,time:1412402
hit ratio:0.765189,time:1413007
hit ratio:0.765215,time:1413612
hit ratio:0.765242,time:1414200
hit ratio:0.765268,time:1414783
hit ratio:0.765294,time:1415359
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765324,time:1415915
hit ratio:0.765356,time:1416477
hit ratio:0.765383,time:1417038
hit ratio:0.765412,time:1417599
hit ratio:0.765439,time:1418162
hit ratio:0.765469,time:1418727
hit ratio:0.765497,time:1419280
hit ratio:0.76552,time:1419840
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76554,time:1420397
hit ratio:0.765564,time:1420962
hit ratio:0.765592,time:1421531
hit ratio:0.765622,time:1422106
hit ratio:0.765652,time:1422691
hit ratio:0.765685,time:1423276
hit ratio:0.765715,time:1423871
hit ratio:0.765744,time:1424466
RebStrtgy-pickVAndR...hit ratio:0.76577,time:1425075
triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765793,time:1425702
hit ratio:0.765816,time:1426343
hit ratio:0.765837,time:1427006
hit ratio:0.765857,time:1427677
hit ratio:0.765873,time:1428375
hit ratio:0.765887,time:1429108
hit ratio:0.765897,time:1429893
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765908,time:1430745
hit ratio:0.765913,time:1431644
hit ratio:0.765917,time:1432626
hit ratio:0.765914,time:1433694
hit ratio:0.765905,time:1434839
hit ratio:0.76589,time:1436128
hit ratio:0.765874,time:1437553
hit ratio:0.765854,time:1439222
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765826,time:1441143
hit ratio:0.765783,time:1443361
hit ratio:0.765729,time:1445852
hit ratio:0.765676,time:1448428
hit ratio:0.765633,time:1450851
hit ratio:0.765602,time:1453115
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765576,time:1455176
hit ratio:0.765542,time:1456871
hit ratio:0.765516,time:1458380
hit ratio:0.765493,time:1459692
hit ratio:0.765478,time:1460941
hit ratio:0.765473,time:1462130
hit ratio:0.765468,time:1463244
hit ratio:0.765466,time:1464291
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765464,time:1465316
hit ratio:0.765462,time:1466289
hit ratio:0.765464,time:1467214
hit ratio:0.765463,time:1468110
hit ratio:0.765473,time:1468979
hit ratio:0.765476,time:1469857
hit ratio:0.765473,time:1470698
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765473,time:1471527
hit ratio:0.765478,time:1472372
hit ratio:0.765478,time:1473197
hit ratio:0.765482,time:1474014
hit ratio:0.765487,time:1474822
hit ratio:0.765492,time:1475643
hit ratio:0.765498,time:1476478
hit ratio:0.765507,time:1477302
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765514,time:1478106
hit ratio:0.765524,time:1478905
hit ratio:0.765532,time:1479713
hit ratio:0.765541,time:1480475
hit ratio:0.765547,time:1481214
hit ratio:0.765559,time:1481915
hit ratio:0.765571,time:1482583
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765586,time:1483277
hit ratio:0.765601,time:1483973
hit ratio:0.765611,time:1484668
hit ratio:0.765612,time:1485439
hit ratio:0.765619,time:1486199
hit ratio:0.765621,time:1486959
hit ratio:0.765618,time:1487734
hit ratio:0.765617,time:1488511
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765617,time:1489305
hit ratio:0.76562,time:1490091
hit ratio:0.765629,time:1490873
hit ratio:0.765638,time:1491640
hit ratio:0.765646,time:1492406
hit ratio:0.765651,time:1493160
hit ratio:0.765657,time:1493905
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765668,time:1494642
hit ratio:0.765681,time:1495384
hit ratio:0.765696,time:1496124
hit ratio:0.765709,time:1496842
hit ratio:0.765724,time:1497550
hit ratio:0.765737,time:1498261
hit ratio:0.765752,time:1498954
hit ratio:0.765767,time:1499633
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765783,time:1500300
hit ratio:0.765803,time:1500954
hit ratio:0.76582,time:1501593
hit ratio:0.765844,time:1502208
hit ratio:0.765864,time:1502831
hit ratio:0.765884,time:1503464
hit ratio:0.765905,time:1504085
hit ratio:0.765925,time:1504713
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765948,time:1505326
hit ratio:0.765971,time:1505940
hit ratio:0.76599,time:1506562
hit ratio:0.766009,time:1507197
hit ratio:0.766032,time:1507814
hit ratio:0.766055,time:1508437
hit ratio:0.766078,time:1509067
hit ratio:0.766098,time:1509701
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766118,time:1510346
hit ratio:0.766139,time:1510996
hit ratio:0.766155,time:1511654
hit ratio:0.76617,time:1512336
hit ratio:0.766185,time:1513025
hit ratio:0.766198,time:1513739
hit ratio:0.766211,time:1514494
hit ratio:0.76622,time:1515291
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766224,time:1516128
hit ratio:0.766226,time:1517020
hit ratio:0.766227,time:1517991
hit ratio:0.766221,time:1519037
hit ratio:0.766209,time:1520153
hit ratio:0.766195,time:1521375
hit ratio:0.766174,time:1522752
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766144,time:1524305
hit ratio:0.766109,time:1526125
hit ratio:0.766058,time:1528253
hit ratio:0.765996,time:1530725
hit ratio:0.765928,time:1533295
hit ratio:0.76586,time:1535909
hit ratio:0.765794,time:1538300
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76575,time:1540445
hit ratio:0.765725,time:1542351
hit ratio:0.765701,time:1544015
hit ratio:0.76568,time:1545449
hit ratio:0.765664,time:1546726
hit ratio:0.765654,time:1547924
hit ratio:0.765645,time:1549064
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765638,time:1550118
hit ratio:0.765634,time:1551150
hit ratio:0.765628,time:1552112
hit ratio:0.765627,time:1553029
hit ratio:0.765623,time:1553903
hit ratio:0.765609,time:1554732
hit ratio:0.765606,time:1555608
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765609,time:1556469
hit ratio:0.76561,time:1557290
hit ratio:0.765609,time:1558115
hit ratio:0.765611,time:1558945
hit ratio:0.765609,time:1559769
hit ratio:0.765606,time:1560579
hit ratio:0.7656,time:1561376
hit ratio:0.765593,time:1562167
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765591,time:1562975
hit ratio:0.765588,time:1563773
hit ratio:0.765592,time:1564567
hit ratio:0.765597,time:1565346
hit ratio:0.7656,time:1566142
hit ratio:0.765603,time:1566923
hit ratio:0.765605,time:1567684
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765609,time:1568452
hit ratio:0.765612,time:1569228
hit ratio:0.765614,time:1569997
hit ratio:0.765616,time:1570751
hit ratio:0.765618,time:1571521
hit ratio:0.76562,time:1572291
hit ratio:0.765627,time:1573078
hit ratio:0.765636,time:1573888
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765647,time:1574698
hit ratio:0.765659,time:1575497
hit ratio:0.765671,time:1576290
hit ratio:0.765683,time:1577082
hit ratio:0.765695,time:1577860
hit ratio:0.765707,time:1578633
hit ratio:0.765722,time:1579399
RebStrtgy-pickVAndR...hit ratio:0.765732,time:1580168
triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.765746,time:1580946
hit ratio:0.765764,time:1581707
hit ratio:0.765781,time:1582465
hit ratio:0.7658,time:1583209
hit ratio:0.765818,time:1583954
hit ratio:0.765838,time:1584676
hit ratio:0.765857,time:1585383
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76588,time:1586079
hit ratio:0.765901,time:1586764
hit ratio:0.765922,time:1587428
hit ratio:0.765943,time:1588094
hit ratio:0.765968,time:1588743
hit ratio:0.76599,time:1589376
hit ratio:0.766014,time:1590014
hit ratio:0.766038,time:1590647
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766064,time:1591273
hit ratio:0.76609,time:1591900
hit ratio:0.766115,time:1592522
hit ratio:0.766141,time:1593130
hit ratio:0.766162,time:1593736
hit ratio:0.766184,time:1594342
hit ratio:0.766207,time:1594954
hit ratio:0.76623,time:1595587
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766253,time:1596224
hit ratio:0.766277,time:1596872
hit ratio:0.766299,time:1597534
hit ratio:0.766322,time:1598218
hit ratio:0.766342,time:1598911
hit ratio:0.76636,time:1599622
hit ratio:0.766377,time:1600361
hit ratio:0.766392,time:1601133
RebStrtgy-pickVAndR...triggering pickVandRImp.
